ts_ms,datetime_utc,datetime_shanghai,open,high,low,close,volume,confirmed
1579795200000,2020-01-23T16:00:00.000Z,2020-01-24T00:00:00,8362.9,8384.9,8315.3,8377.7,51610760,1
1579809600000,2020-01-23T20:00:00.000Z,2020-01-24T04:00:00,8378.7,8442,8352.8,8408.8,50053838,1
1579824000000,2020-01-24T00:00:00.000Z,2020-01-24T08:00:00,8408.8,8420,8285,8331.3,47131357,1
1579838400000,2020-01-24T04:00:00.000Z,2020-01-24T12:00:00,8329.8,8352,8302.7,8342.1,35793038,1
1579852800000,2020-01-24T08:00:00.000Z,2020-01-24T16:00:00,8343,8415.7,8240,8412.3,63642855,1
1579867200000,2020-01-24T12:00:00.000Z,2020-01-24T20:00:00,8412.4,8510,8371.2,8498.8,75532339,1
1579881600000,2020-01-24T16:00:00.000Z,2020-01-25T00:00:00,8498.9,8520,8447.6,8501.1,38925778,1
1579896000000,2020-01-24T20:00:00.000Z,2020-01-25T04:00:00,8499.8,8516,8417,8445.2,32092336,1
1579910400000,2020-01-25T00:00:00.000Z,2020-01-25T08:00:00,8442.5,8449.7,8282,8299.5,46569894,1
1579924800000,2020-01-25T04:00:00.000Z,2020-01-25T12:00:00,8299.9,8355,8288.2,8320.2,22142299,1
1579939200000,2020-01-25T08:00:00.000Z,2020-01-25T16:00:00,8318.4,8380,8311.4,8318.7,27232450,1
1579953600000,2020-01-25T12:00:00.000Z,2020-01-25T20:00:00,8318.6,8358.8,8293.4,8332.3,33620939,1
1579968000000,2020-01-25T16:00:00.000Z,2020-01-26T00:00:00,8332.2,8376.8,8327,8363.7,16948234,1
1579982400000,2020-01-25T20:00:00.000Z,2020-01-26T04:00:00,8363.8,8417.8,8340.6,8340.6,28664738,1
1579996800000,2020-01-26T00:00:00.000Z,2020-01-26T08:00:00,8341.7,8376.9,8295,8365.5,35903444,1
1580011200000,2020-01-26T04:00:00.000Z,2020-01-26T12:00:00,8365.6,8395,8345.2,8385.3,22012127,1
1580025600000,2020-01-26T08:00:00.000Z,2020-01-26T16:00:00,8385.3,8488,8383.6,8475,50518855,1
1580040000000,2020-01-26T12:00:00.000Z,2020-01-26T20:00:00,8475.1,8482.9,8435.6,8456.5,22190739,1
1580054400000,2020-01-26T16:00:00.000Z,2020-01-27T00:00:00,8456.6,8612,8449.9,8565,57099682,1
1580068800000,2020-01-26T20:00:00.000Z,2020-01-27T04:00:00,8565.1,8615.6,8552.8,8614.9,18794556,1
1580083200000,2020-01-27T00:00:00.000Z,2020-01-27T08:00:00,8616.7,8715,8615,8673.6,45850507,1
1580097600000,2020-01-27T04:00:00.000Z,2020-01-27T12:00:00,8672.9,8692.1,8636.6,8659.5,24305667,1
1580112000000,2020-01-27T08:00:00.000Z,2020-01-27T16:00:00,8659.6,8750,8572.9,8735.8,66872013,1
1580126400000,2020-01-27T12:00:00.000Z,2020-01-27T20:00:00,8735.9,8800,8706.7,8783.2,50122450,1
1580140800000,2020-01-27T16:00:00.000Z,2020-01-28T00:00:00,8783.2,8990.1,8756,8933,104215195,1
1580155200000,2020-01-27T20:00:00.000Z,2020-01-28T04:00:00,8934.9,9008,8894.3,8910.3,57600208,1
1580169600000,2020-01-28T00:00:00.000Z,2020-01-28T08:00:00,8910.3,9180,8910.3,9115.7,94638072,1
1580184000000,2020-01-28T04:00:00.000Z,2020-01-28T12:00:00,9115.8,9140.3,8950,9042.7,55953331,1
1580198400000,2020-01-28T08:00:00.000Z,2020-01-28T16:00:00,9042.6,9120,8950,9082.9,62589646,1
1580212800000,2020-01-28T12:00:00.000Z,2020-01-28T20:00:00,9083,9189.2,8975,9023.3,88384084,1
1580227200000,2020-01-28T16:00:00.000Z,2020-01-29T00:00:00,9023.8,9050,8906.3,9013.8,55029343,1
1580241600000,2020-01-28T20:00:00.000Z,2020-01-29T04:00:00,9014.9,9432.3,9013,9385,81048836,1
1580256000000,2020-01-29T00:00:00.000Z,2020-01-29T08:00:00,9383.6,9426.2,9282,9348.7,77789715,1
1580270400000,2020-01-29T04:00:00.000Z,2020-01-29T12:00:00,9351.5,9399.8,9322,9372.1,37906314,1
1580284800000,2020-01-29T08:00:00.000Z,2020-01-29T16:00:00,9371.4,9439,9250,9315,80900015,1
1580299200000,2020-01-29T12:00:00.000Z,2020-01-29T20:00:00,9314.9,9360.1,9258,9293.7,62459814,1
1580313600000,2020-01-29T16:00:00.000Z,2020-01-30T00:00:00,9292.2,9410,9275,9392.1,35180039,1
1580328000000,2020-01-29T20:00:00.000Z,2020-01-30T04:00:00,9393.2,9476,9293,9308.7,40111716,1
1580342400000,2020-01-30T00:00:00.000Z,2020-01-30T08:00:00,9308.6,9340,9216,9284.9,34858656,1
1580356800000,2020-01-30T04:00:00.000Z,2020-01-30T12:00:00,9284.5,9389.4,9282.5,9385,31381547,1
1580371200000,2020-01-30T08:00:00.000Z,2020-01-30T16:00:00,9385,9400.5,9321.3,9346.3,30960511,1
1580385600000,2020-01-30T12:00:00.000Z,2020-01-30T20:00:00,9345,9443.5,9301.6,9384.9,45572512,1
1580400000000,2020-01-30T16:00:00.000Z,2020-01-31T00:00:00,9386.8,9537.6,9226,9514.3,141514950,1
1580414400000,2020-01-30T20:00:00.000Z,2020-01-31T04:00:00,9514.1,9588,9476.2,9520,37611222,1
1580428800000,2020-01-31T00:00:00.000Z,2020-01-31T08:00:00,9520,9535.2,9400,9456.1,42995431,1
1580443200000,2020-01-31T04:00:00.000Z,2020-01-31T12:00:00,9456.1,9456.1,9333,9379,59597372,1
1580457600000,2020-01-31T08:00:00.000Z,2020-01-31T16:00:00,9378.9,9419.9,9286,9335.2,41379544,1
1580472000000,2020-01-31T12:00:00.000Z,2020-01-31T20:00:00,9334.1,9339,9220.2,9335.4,45027103,1
1580486400000,2020-01-31T16:00:00.000Z,2020-02-01T00:00:00,9335.8,9366,9260,9308.7,24043426,1
1580500800000,2020-01-31T20:00:00.000Z,2020-02-01T04:00:00,9308.8,9427.1,9308.8,9356,26817524,1
1580515200000,2020-02-01T00:00:00.000Z,2020-02-01T08:00:00,9356,9465.3,9349.9,9432.6,34311655,1
1580529600000,2020-02-01T04:00:00.000Z,2020-02-01T12:00:00,9432.6,9449.9,9386.1,9416,21649044,1
1580544000000,2020-02-01T08:00:00.000Z,2020-02-01T16:00:00,9416.4,9422.9,9333,9358.5,22844870,1
1580558400000,2020-02-01T12:00:00.000Z,2020-02-01T20:00:00,9358.8,9377,9305,9341.5,32216244,1
1580572800000,2020-02-01T16:00:00.000Z,2020-02-02T00:00:00,9340.1,9423.6,9333.7,9368.9,22779434,1
1580587200000,2020-02-01T20:00:00.000Z,2020-02-02T04:00:00,9369.8,9411.9,9354.3,9385.9,16019045,1
1580601600000,2020-02-02T00:00:00.000Z,2020-02-02T08:00:00,9385.9,9385.9,9255,9275.2,33894927,1
1580616000000,2020-02-02T04:00:00.000Z,2020-02-02T12:00:00,9275.1,9383.5,9165,9368.3,54940340,1
1580630400000,2020-02-02T08:00:00.000Z,2020-02-02T16:00:00,9368.2,9463.7,9350,9432.2,35817346,1
1580644800000,2020-02-02T12:00:00.000Z,2020-02-02T20:00:00,9432.8,9476.3,9362.9,9444.3,43544679,1
1580659200000,2020-02-02T16:00:00.000Z,2020-02-03T00:00:00,9443.5,9455.9,9400,9432.3,16215793,1
1580673600000,2020-02-02T20:00:00.000Z,2020-02-03T04:00:00,9431.7,9451,9331.1,9342.4,25457196,1
1580688000000,2020-02-03T00:00:00.000Z,2020-02-03T08:00:00,9342.7,9632.7,9300,9393.4,88339754,1
1580702400000,2020-02-03T04:00:00.000Z,2020-02-03T12:00:00,9393.4,9430,9360,9380.9,23150403,1
1580716800000,2020-02-03T08:00:00.000Z,2020-02-03T16:00:00,9380.9,9409.7,9311,9357.3,27984465,1
1580731200000,2020-02-03T12:00:00.000Z,2020-02-03T20:00:00,9357.2,9380,9278.2,9279.3,29145648,1
1580745600000,2020-02-03T16:00:00.000Z,2020-02-04T00:00:00,9279.4,9343.8,9251.5,9325.1,39328159,1
1580760000000,2020-02-03T20:00:00.000Z,2020-02-04T04:00:00,9326,9353.2,9267.1,9304.3,17782373,1
1580774400000,2020-02-04T00:00:00.000Z,2020-02-04T08:00:00,9302.4,9365,9272,9289.1,30213110,1
1580788800000,2020-02-04T04:00:00.000Z,2020-02-04T12:00:00,9288,9319.3,9231.2,9274.3,33890581,1
1580803200000,2020-02-04T08:00:00.000Z,2020-02-04T16:00:00,9275.5,9296.7,9130,9192,59961286,1
1580817600000,2020-02-04T12:00:00.000Z,2020-02-04T20:00:00,9191.9,9241,9110,9201.5,46178253,1
1580832000000,2020-02-04T16:00:00.000Z,2020-02-05T00:00:00,9201.5,9238.7,9177,9184.8,27207645,1
1580846400000,2020-02-04T20:00:00.000Z,2020-02-05T04:00:00,9184.9,9219,9152.2,9197.9,15590905,1
1580860800000,2020-02-05T00:00:00.000Z,2020-02-05T08:00:00,9197.8,9250,9184.2,9239.9,17549128,1
1580875200000,2020-02-05T04:00:00.000Z,2020-02-05T12:00:00,9239.9,9296.1,9225.5,9273.7,22052113,1
1580889600000,2020-02-05T08:00:00.000Z,2020-02-05T16:00:00,9273.6,9424.4,9240.4,9419.8,47426589,1
1580904000000,2020-02-05T12:00:00.000Z,2020-02-05T20:00:00,9419.9,9500,9415,9488.2,48604333,1
1580918400000,2020-02-05T16:00:00.000Z,2020-02-06T00:00:00,9489.3,9790,9475.6,9667.8,111232109,1
1580932800000,2020-02-05T20:00:00.000Z,2020-02-06T04:00:00,9668.8,9724.6,9600,9626.5,30991396,1
1580947200000,2020-02-06T00:00:00.000Z,2020-02-06T08:00:00,9627.3,9650,9550.1,9646.2,45430141,1
1580961600000,2020-02-06T04:00:00.000Z,2020-02-06T12:00:00,9646.8,9703.9,9615.4,9639.5,40038207,1
1580976000000,2020-02-06T08:00:00.000Z,2020-02-06T16:00:00,9638.6,9707.7,9614,9698.5,30423098,1
1580990400000,2020-02-06T12:00:00.000Z,2020-02-06T20:00:00,9698.2,9880,9641.2,9799.2,103228926,1
1581004800000,2020-02-06T16:00:00.000Z,2020-02-07T00:00:00,9799,9849.9,9721.8,9754.9,42297178,1
1581019200000,2020-02-06T20:00:00.000Z,2020-02-07T04:00:00,9754.9,9806,9677,9780,20646718,1
1581033600000,2020-02-07T00:00:00.000Z,2020-02-07T08:00:00,9780.9,9860,9757.4,9788.2,41958657,1
1581048000000,2020-02-07T04:00:00.000Z,2020-02-07T12:00:00,9787.9,9820,9752.1,9794.1,38698960,1
1581062400000,2020-02-07T08:00:00.000Z,2020-02-07T16:00:00,9793.9,9890,9766.8,9812.9,44660077,1
1581076800000,2020-02-07T12:00:00.000Z,2020-02-07T20:00:00,9813.8,9848.9,9742,9805.4,29426660,1
1581091200000,2020-02-07T16:00:00.000Z,2020-02-08T00:00:00,9805.4,9842.7,9770.8,9783.3,19679393,1
1581105600000,2020-02-07T20:00:00.000Z,2020-02-08T04:00:00,9783.5,9833,9745.7,9819.5,10624543,1
1581120000000,2020-02-08T00:00:00.000Z,2020-02-08T08:00:00,9818.5,9831.9,9680,9723,26834845,1
1581134400000,2020-02-08T04:00:00.000Z,2020-02-08T12:00:00,9723.1,9800.9,9710,9773.8,20696612,1
1581148800000,2020-02-08T08:00:00.000Z,2020-02-08T16:00:00,9774,9857.2,9774,9826.9,24865963,1
1581163200000,2020-02-08T12:00:00.000Z,2020-02-08T20:00:00,9827,9887.8,9750,9837.3,34780286,1
1581177600000,2020-02-08T16:00:00.000Z,2020-02-09T00:00:00,9837.4,9892,9817.4,9870.7,19423359,1
1581192000000,2020-02-08T20:00:00.000Z,2020-02-09T04:00:00,9869.8,9950,9842.4,9898.1,16462670,1
1581206400000,2020-02-09T00:00:00.000Z,2020-02-09T08:00:00,9898,10065,9885.8,10061.7,37437584,1
1581220800000,2020-02-09T04:00:00.000Z,2020-02-09T12:00:00,10061.7,10188,10060.3,10141.8,61282411,1
1581235200000,2020-02-09T08:00:00.000Z,2020-02-09T16:00:00,10141.8,10164.6,10076,10127.3,33843148,1
1581249600000,2020-02-09T12:00:00.000Z,2020-02-09T20:00:00,10130.7,10157,10034.1,10109.7,21579672,1
1581264000000,2020-02-09T16:00:00.000Z,2020-02-10T00:00:00,10109.8,10133.9,10074.1,10089.3,11882521,1
1581278400000,2020-02-09T20:00:00.000Z,2020-02-10T04:00:00,10089.9,10175,10073.8,10168.1,15793960,1
1581292800000,2020-02-10T00:00:00.000Z,2020-02-10T08:00:00,10168.1,10215.8,10080.8,10111.3,45800592,1
1581307200000,2020-02-10T04:00:00.000Z,2020-02-10T12:00:00,10111.3,10127.9,9750,9983,73030700,1
1581321600000,2020-02-10T08:00:00.000Z,2020-02-10T16:00:00,9983,9990.9,9785,9830,53288073,1
1581336000000,2020-02-10T12:00:00.000Z,2020-02-10T20:00:00,9831.2,9933,9800.1,9867.8,27999322,1
1581350400000,2020-02-10T16:00:00.000Z,2020-02-11T00:00:00,9867.9,9902,9810,9840.4,25605866,1
1581364800000,2020-02-10T20:00:00.000Z,2020-02-11T04:00:00,9839.7,9901.9,9830,9858.1,12644675,1
1581379200000,2020-02-11T00:00:00.000Z,2020-02-11T08:00:00,9858.2,9869,9735,9755,36894756,1
1581393600000,2020-02-11T04:00:00.000Z,2020-02-11T12:00:00,9755.1,9788.8,9737.5,9749.2,27406878,1
1581408000000,2020-02-11T08:00:00.000Z,2020-02-11T16:00:00,9749.2,9815.2,9743.3,9807,26578205,1
1581422400000,2020-02-11T12:00:00.000Z,2020-02-11T20:00:00,9806.3,10222,9795.1,10182.4,74727345,1
1581436800000,2020-02-11T16:00:00.000Z,2020-02-12T00:00:00,10182.5,10430.9,10182.5,10267.4,126141034,1
1581451200000,2020-02-11T20:00:00.000Z,2020-02-12T04:00:00,10267.4,10293,10194.4,10221,27991810,1
1581465600000,2020-02-12T00:00:00.000Z,2020-02-12T08:00:00,10221,10330,10221,10275.7,48760160,1
1581480000000,2020-02-12T04:00:00.000Z,2020-02-12T12:00:00,10275.6,10498.9,10262.1,10353.9,54533007,1
1581494400000,2020-02-12T08:00:00.000Z,2020-02-12T16:00:00,10353.6,10385,10233,10356.5,61139963,1
1581508800000,2020-02-12T12:00:00.000Z,2020-02-12T20:00:00,10357,10429,10262,10322.1,68462389,1
1581523200000,2020-02-12T16:00:00.000Z,2020-02-13T00:00:00,10322,10387.4,10307.1,10323.3,26413688,1
1581537600000,2020-02-12T20:00:00.000Z,2020-02-13T04:00:00,10323.5,10427.6,10317.3,10331.7,22853529,1
1581552000000,2020-02-13T00:00:00.000Z,2020-02-13T08:00:00,10331.8,10450.2,10320.9,10396.6,29855172,1
1581566400000,2020-02-13T04:00:00.000Z,2020-02-13T12:00:00,10394.7,10505.1,10340.5,10347.6,39328317,1
1581580800000,2020-02-13T08:00:00.000Z,2020-02-13T16:00:00,10347.7,10374.1,10100,10164.1,94217094,1
1581595200000,2020-02-13T12:00:00.000Z,2020-02-13T20:00:00,10164,10544.9,10125,10256,118599227,1
1581609600000,2020-02-13T16:00:00.000Z,2020-02-14T00:00:00,10256.1,10298,10155,10257.7,44605741,1
1581624000000,2020-02-13T20:00:00.000Z,2020-02-14T04:00:00,10257.7,10270.6,10190.3,10237,12627280,1
1581638400000,2020-02-14T00:00:00.000Z,2020-02-14T08:00:00,10236.1,10294,10192.1,10264,35023235,1
1581652800000,2020-02-14T04:00:00.000Z,2020-02-14T12:00:00,10264,10285,10120,10133.7,39428101,1
1581667200000,2020-02-14T08:00:00.000Z,2020-02-14T16:00:00,10133.7,10310.8,10129.9,10273.7,42925617,1
1581681600000,2020-02-14T12:00:00.000Z,2020-02-14T20:00:00,10274.4,10407.1,10230,10258.6,39099793,1
1581696000000,2020-02-14T16:00:00.000Z,2020-02-15T00:00:00,10258.3,10381.3,10253.1,10343.4,21039633,1
1581710400000,2020-02-14T20:00:00.000Z,2020-02-15T04:00:00,10345.3,10385,10283,10351.8,9353018,1
1581724800000,2020-02-15T00:00:00.000Z,2020-02-15T08:00:00,10351.8,10382.8,10233,10284.5,22476303,1
1581739200000,2020-02-15T04:00:00.000Z,2020-02-15T12:00:00,10283.5,10286.9,10201,10232.3,18387353,1
1581753600000,2020-02-15T08:00:00.000Z,2020-02-15T16:00:00,10232.4,10280,10225.5,10240.2,13719034,1
1581768000000,2020-02-15T12:00:00.000Z,2020-02-15T20:00:00,10240.1,10263.2,9732.8,9982.8,55140252,1
1581782400000,2020-02-15T16:00:00.000Z,2020-02-16T00:00:00,9982.8,10106.2,9818.6,9902.9,89722714,1
1581796800000,2020-02-15T20:00:00.000Z,2020-02-16T04:00:00,9902.3,9955,9890.1,9910.5,17234150,1
1581811200000,2020-02-16T00:00:00.000Z,2020-02-16T08:00:00,9910.6,10049.3,9872,10001.8,30739490,1
1581825600000,2020-02-16T04:00:00.000Z,2020-02-16T12:00:00,10001.1,10033.9,9939.5,9960.6,17425017,1
1581840000000,2020-02-16T08:00:00.000Z,2020-02-16T16:00:00,9960.6,10020,9910,9934.7,23882613,1
1581854400000,2020-02-16T12:00:00.000Z,2020-02-16T20:00:00,9934.2,9984.1,9835,9869.1,46056196,1
1581868800000,2020-02-16T16:00:00.000Z,2020-02-17T00:00:00,9869.2,9919.4,9640,9757.5,70860486,1
1581883200000,2020-02-16T20:00:00.000Z,2020-02-17T04:00:00,9757.5,10000,9739.7,9917,35081470,1
1581897600000,2020-02-17T00:00:00.000Z,2020-02-17T08:00:00,9916.1,9971.2,9780,9818.5,40607738,1
1581912000000,2020-02-17T04:00:00.000Z,2020-02-17T12:00:00,9818.4,9830.7,9718,9756.8,53931521,1
1581926400000,2020-02-17T08:00:00.000Z,2020-02-17T16:00:00,9758.1,9835.2,9562.8,9625.5,76506914,1
1581940800000,2020-02-17T12:00:00.000Z,2020-02-17T20:00:00,9625.6,9681,9460,9632.2,101726331,1
1581955200000,2020-02-17T16:00:00.000Z,2020-02-18T00:00:00,9632.7,9725.5,9585,9672.7,35909916,1
1581969600000,2020-02-17T20:00:00.000Z,2020-02-18T04:00:00,9672.5,9730,9607.6,9709.6,16906534,1
1581984000000,2020-02-18T00:00:00.000Z,2020-02-18T08:00:00,9710,9758.8,9635.1,9725.5,29648089,1
1581998400000,2020-02-18T04:00:00.000Z,2020-02-18T12:00:00,9725.4,9810.5,9724.2,9792.1,26989996,1
1582012800000,2020-02-18T08:00:00.000Z,2020-02-18T16:00:00,9792.1,9799.8,9651,9714,35669867,1
1582027200000,2020-02-18T12:00:00.000Z,2020-02-18T20:00:00,9714,9879,9601,9827.9,44470913,1
1582041600000,2020-02-18T16:00:00.000Z,2020-02-19T00:00:00,9827.8,10047.5,9822.4,10042.9,47340924,1
1582056000000,2020-02-18T20:00:00.000Z,2020-02-19T04:00:00,10043,10276,10041.6,10173.9,53090974,1
1582070400000,2020-02-19T00:00:00.000Z,2020-02-19T08:00:00,10175.4,10195,10094.4,10155.7,20714116,1
1582084800000,2020-02-19T04:00:00.000Z,2020-02-19T12:00:00,10157,10172.4,10046,10067.5,21931172,1
1582099200000,2020-02-19T08:00:00.000Z,2020-02-19T16:00:00,10068.7,10228,10030.1,10212.6,22140458,1
1582113600000,2020-02-19T12:00:00.000Z,2020-02-19T20:00:00,10212.6,10249.1,10056.4,10122.4,38919869,1
1582128000000,2020-02-19T16:00:00.000Z,2020-02-20T00:00:00,10122.5,10274,10100,10150.1,29862699,1
1582142400000,2020-02-19T20:00:00.000Z,2020-02-20T04:00:00,10150,10158.2,9275,9595.2,132020660,1
1582156800000,2020-02-20T00:00:00.000Z,2020-02-20T08:00:00,9594.6,9656.9,9491.7,9571.9,33365330,1
1582171200000,2020-02-20T04:00:00.000Z,2020-02-20T12:00:00,9571.7,9619.4,9536.3,9598.4,15336125,1
1582185600000,2020-02-20T08:00:00.000Z,2020-02-20T16:00:00,9600.3,9639.2,9550.1,9571.3,22144553,1
1582200000000,2020-02-20T12:00:00.000Z,2020-02-20T20:00:00,9571.2,9618.9,9527,9577.2,23711044,1
1582214400000,2020-02-20T16:00:00.000Z,2020-02-21T00:00:00,9577.2,9696.9,9380,9548.3,74746331,1
1582228800000,2020-02-20T20:00:00.000Z,2020-02-21T04:00:00,9549,9657,9533.1,9597.3,18997962,1
1582243200000,2020-02-21T00:00:00.000Z,2020-02-21T08:00:00,9597.4,9703,9572,9697.4,26231874,1
1582257600000,2020-02-21T04:00:00.000Z,2020-02-21T12:00:00,9697.4,9733.2,9651.7,9682.9,24054114,1
1582272000000,2020-02-21T08:00:00.000Z,2020-02-21T16:00:00,9682.9,9720.3,9619.3,9698.5,20778816,1
1582286400000,2020-02-21T12:00:00.000Z,2020-02-21T20:00:00,9698.5,9755,9659,9719,22326790,1
1582300800000,2020-02-21T16:00:00.000Z,2020-02-22T00:00:00,9719,9743,9668.1,9681.9,10750069,1
1582315200000,2020-02-21T20:00:00.000Z,2020-02-22T04:00:00,9681.8,9720,9551.8,9677.1,22654494,1
1582329600000,2020-02-22T00:00:00.000Z,2020-02-22T08:00:00,9677,9707.5,9641.1,9669.4,9458868,1
1582344000000,2020-02-22T04:00:00.000Z,2020-02-22T12:00:00,9669.4,9669.4,9566.2,9596.7,17239392,1
1582358400000,2020-02-22T08:00:00.000Z,2020-02-22T16:00:00,9596.6,9660,9590.5,9638.4,10610788,1
1582372800000,2020-02-22T12:00:00.000Z,2020-02-22T20:00:00,9637,9670.2,9611.6,9631.1,10793523,1
1582387200000,2020-02-22T16:00:00.000Z,2020-02-23T00:00:00,9631.1,9686.9,9612.2,9668.2,10820033,1
1582401600000,2020-02-22T20:00:00.000Z,2020-02-23T04:00:00,9668.3,9695,9645.9,9650.2,4177620,1
1582416000000,2020-02-23T00:00:00.000Z,2020-02-23T08:00:00,9650.2,9795,9649,9782.9,14653495,1
1582430400000,2020-02-23T04:00:00.000Z,2020-02-23T12:00:00,9783.2,9949.1,9783.2,9889.1,38647269,1
1582444800000,2020-02-23T08:00:00.000Z,2020-02-23T16:00:00,9889.1,10010,9820,9836,22851420,1
1582459200000,2020-02-23T12:00:00.000Z,2020-02-23T20:00:00,9836.1,9904.9,9808.4,9869.1,13724705,1
1582473600000,2020-02-23T16:00:00.000Z,2020-02-24T00:00:00,9869.1,9897.1,9850,9875,4950754,1
1582488000000,2020-02-23T20:00:00.000Z,2020-02-24T04:00:00,9874.8,9975,9843,9932.7,10162778,1
1582502400000,2020-02-24T00:00:00.000Z,2020-02-24T08:00:00,9932.7,9991,9567,9758.5,66690964,1
1582516800000,2020-02-24T04:00:00.000Z,2020-02-24T12:00:00,9757.3,9764.4,9670,9754.9,66391503,1
1582531200000,2020-02-24T08:00:00.000Z,2020-02-24T16:00:00,9754.8,9819.3,9697.2,9809,13681767,1
1582545600000,2020-02-24T12:00:00.000Z,2020-02-24T20:00:00,9809,9840.4,9667,9705.8,25010107,1
1582560000000,2020-02-24T16:00:00.000Z,2020-02-25T00:00:00,9703.7,9735.7,9492.8,9604,52817171,1
1582574400000,2020-02-24T20:00:00.000Z,2020-02-25T04:00:00,9604,9674.6,9566.9,9659.1,16212875,1
1582588800000,2020-02-25T00:00:00.000Z,2020-02-25T08:00:00,9658.1,9671.9,9572.1,9585,14247510,1
1582603200000,2020-02-25T04:00:00.000Z,2020-02-25T12:00:00,9585,9615.2,9493,9527,27068408,1
1582617600000,2020-02-25T08:00:00.000Z,2020-02-25T16:00:00,9527.1,9649,9494,9625.5,25412996,1
1582632000000,2020-02-25T12:00:00.000Z,2020-02-25T20:00:00,9625.5,9666.8,9350.9,9399.8,55638196,1
1582646400000,2020-02-25T16:00:00.000Z,2020-02-26T00:00:00,9399.9,9458,9286,9357.4,38273287,1
1582660800000,2020-02-25T20:00:00.000Z,2020-02-26T04:00:00,9360.7,9426,9239.7,9323.5,24388726,1
1582675200000,2020-02-26T00:00:00.000Z,2020-02-26T08:00:00,9321.7,9384.1,9115,9179.2,53552701,1
1582689600000,2020-02-26T04:00:00.000Z,2020-02-26T12:00:00,9178.1,9229,9132,9155.1,23926760,1
1582704000000,2020-02-26T08:00:00.000Z,2020-02-26T16:00:00,9154.1,9232.9,9104.6,9160.3,32176081,1
1582718400000,2020-02-26T12:00:00.000Z,2020-02-26T20:00:00,9160.3,9295,8980,9000,99589936,1
1582732800000,2020-02-26T16:00:00.000Z,2020-02-27T00:00:00,9000,9038.3,8577.1,8835.2,127723950,1
1582747200000,2020-02-26T20:00:00.000Z,2020-02-27T04:00:00,8835.2,8863.5,8715.2,8787.3,13457347,1
1582761600000,2020-02-27T00:00:00.000Z,2020-02-27T08:00:00,8788.7,8794.3,8511.1,8734.8,62542675,1
1582776000000,2020-02-27T04:00:00.000Z,2020-02-27T12:00:00,8734.7,8822.2,8669.4,8810.6,30310647,1
1582790400000,2020-02-27T08:00:00.000Z,2020-02-27T16:00:00,8810.5,8855.4,8740.1,8804.6,30599407,1
1582804800000,2020-02-27T12:00:00.000Z,2020-02-27T20:00:00,8803.2,8944.4,8751,8848.9,46167498,1
1582819200000,2020-02-27T16:00:00.000Z,2020-02-28T00:00:00,8848.8,8971,8848.8,8915,27618683,1
1582833600000,2020-02-27T20:00:00.000Z,2020-02-28T04:00:00,8916.3,8917.5,8660,8826.8,23681702,1
1582848000000,2020-02-28T00:00:00.000Z,2020-02-28T08:00:00,8826.9,8900,8786.5,8843.2,18643205,1
1582862400000,2020-02-28T04:00:00.000Z,2020-02-28T12:00:00,8842.2,8862.6,8701,8731.7,27734106,1
1582876800000,2020-02-28T08:00:00.000Z,2020-02-28T16:00:00,8732.4,8781.7,8550,8589,52919185,1
1582891200000,2020-02-28T12:00:00.000Z,2020-02-28T20:00:00,8589.4,8718.1,8444.1,8713.6,77092476,1
1582905600000,2020-02-28T16:00:00.000Z,2020-02-29T00:00:00,8713.6,8733.8,8497.9,8575.9,59923402,1
1582920000000,2020-02-28T20:00:00.000Z,2020-02-29T04:00:00,8575.9,8799.2,8570.2,8697,23096489,1
1582934400000,2020-02-29T00:00:00.000Z,2020-02-29T08:00:00,8696.4,8772.1,8665.9,8720.9,21685365,1
1582948800000,2020-02-29T04:00:00.000Z,2020-02-29T12:00:00,8720.9,8784.7,8708,8750.3,22653567,1
1582963200000,2020-02-29T08:00:00.000Z,2020-02-29T16:00:00,8750,8768,8613.1,8707.8,31783353,1
1582977600000,2020-02-29T12:00:00.000Z,2020-02-29T20:00:00,8706.6,8706.6,8575,8652.6,28721601,1
1582992000000,2020-02-29T16:00:00.000Z,2020-03-01T00:00:00,8652.2,8675.1,8599.1,8670.7,13552435,1
1583006400000,2020-02-29T20:00:00.000Z,2020-03-01T04:00:00,8670.6,8670.6,8525,8530,11923619,1
1583020800000,2020-03-01T00:00:00.000Z,2020-03-01T08:00:00,8530.1,8669,8522,8624.5,29899074,1
1583035200000,2020-03-01T04:00:00.000Z,2020-03-01T12:00:00,8624.4,8632.9,8517.3,8541.3,22315709,1
1583049600000,2020-03-01T08:00:00.000Z,2020-03-01T16:00:00,8540.7,8650,8525,8648.4,26975093,1
1583064000000,2020-03-01T12:00:00.000Z,2020-03-01T20:00:00,8648.5,8747,8540,8562.3,51708353,1
1583078400000,2020-03-01T16:00:00.000Z,2020-03-02T00:00:00,8561,8585,8415,8540.1,42822711,1
1583092800000,2020-03-01T20:00:00.000Z,2020-03-02T04:00:00,8540.2,8587.1,8471.6,8530.5,19622658,1
1583107200000,2020-03-02T00:00:00.000Z,2020-03-02T08:00:00,8530.6,8648,8490,8604.4,20836846,1
1583121600000,2020-03-02T04:00:00.000Z,2020-03-02T12:00:00,8603.9,8697.4,8599,8627.2,25860088,1
1583136000000,2020-03-02T08:00:00.000Z,2020-03-02T16:00:00,8627.2,8773,8625.4,8753.7,36276324,1
